godina,upravaid,uprava,sumarijaid,sumarija,vrstaid,vrstadrva,doznaceno
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,01,Šumarija Drežnica,19,JAVOR GORSKI,265
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,01,Šumarija Drežnica,39,OSTALA TVRDA BJELOGORICA,508
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,01,Šumarija Drežnica,60,OBIČNA JELA,2941
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,01,Šumarija Drežnica,61,OBIČNA SMREKA,249
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,02,Šumarija Jasenak,10,BUKVA OBIČNA,9754
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,02,Šumarija Jasenak,39,OSTALA TVRDA BJELOGORICA,1140
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,02,Šumarija Jasenak,60,OBIČNA JELA,6477
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,02,Šumarija Jasenak,61,OBIČNA SMREKA,1930
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,03,Šumarija Josipdol,10,BUKVA OBIČNA,9646
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,03,Šumarija Josipdol,17,GRAB CRNI,5
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,03,Šumarija Josipdol,39,OSTALA TVRDA BJELOGORICA,2013
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,03,Šumarija Josipdol,60,OBIČNA JELA,4597
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,03,Šumarija Josipdol,61,OBIČNA SMREKA,1154
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,03,Šumarija Josipdol,62,BIJELI-OBIČNI BOR,2264
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,03,Šumarija Josipdol,63,CRNI BOR,139
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,03,Šumarija Josipdol,67,AMERIČKI BOROVAC,587
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,03,Šumarija Josipdol,70,ARIŠ EVROPSKI,758
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,03,Šumarija Josipdol,78,DUGLAZIJA,207
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,04,Šumarija Ogulin,02,HRAST KITNJAK,777
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,04,Šumarija Ogulin,04,HRAST CER,6282
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,04,Šumarija Ogulin,10,BUKVA OBIČNA,40396
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,04,Šumarija Ogulin,16,GRAB OBIČNI,2684
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,04,Šumarija Ogulin,19,JAVOR GORSKI,8
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,04,Šumarija Ogulin,39,OSTALA TVRDA BJELOGORICA,23300
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,04,Šumarija Ogulin,60,OBIČNA JELA,5608
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,04,Šumarija Ogulin,61,OBIČNA SMREKA,1056
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,04,Šumarija Ogulin,62,BIJELI-OBIČNI BOR,2796
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,04,Šumarija Ogulin,67,AMERIČKI BOROVAC,2637
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,04,Šumarija Ogulin,70,ARIŠ EVROPSKI,56
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,05,Šumarija Plaški,02,HRAST KITNJAK,85
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,05,Šumarija Plaški,04,HRAST CER,6
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,05,Šumarija Plaški,10,BUKVA OBIČNA,5914
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,05,Šumarija Plaški,16,GRAB OBIČNI,72
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,05,Šumarija Plaški,19,JAVOR GORSKI,34
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,05,Šumarija Plaški,39,OSTALA TVRDA BJELOGORICA,720
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,05,Šumarija Plaški,60,OBIČNA JELA,6145
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,05,Šumarija Plaški,61,OBIČNA SMREKA,1222
2015,10,UPRAVA ŠUMA PODRUŽNICA OGULIN,05,Šumarija Plaški,62,BIJELI-OBIČNI BOR,15
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,01,Šumarija Crni Lug,10,BUKVA OBIČNA,45227
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,01,Šumarija Crni Lug,19,JAVOR GORSKI,3117
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,01,Šumarija Crni Lug,60,OBIČNA JELA,6046
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,01,Šumarija Crni Lug,61,OBIČNA SMREKA,3197
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,02,Šumarija Delnice,10,BUKVA OBIČNA,28205
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,02,Šumarija Delnice,19,JAVOR GORSKI,1413
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,02,Šumarija Delnice,39,OSTALA TVRDA BJELOGORICA,228
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,02,Šumarija Delnice,60,OBIČNA JELA,8624
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,02,Šumarija Delnice,61,OBIČNA SMREKA,1229
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,03,Šumarija Fužine,10,BUKVA OBIČNA,30465
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,03,Šumarija Fužine,19,JAVOR GORSKI,538
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,03,Šumarija Fužine,39,OSTALA TVRDA BJELOGORICA,1005
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,03,Šumarija Fužine,59,OSTALA MEKA BJELOGORICA,218
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,03,Šumarija Fužine,60,OBIČNA JELA,8981
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,03,Šumarija Fužine,61,OBIČNA SMREKA,6576
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,03,Šumarija Fužine,63,CRNI BOR,809
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,04,Šumarija Gerovo,10,BUKVA OBIČNA,46719
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,04,Šumarija Gerovo,19,JAVOR GORSKI,4447
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,04,Šumarija Gerovo,39,OSTALA TVRDA BJELOGORICA,78
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,04,Šumarija Gerovo,60,OBIČNA JELA,11959
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,04,Šumarija Gerovo,61,OBIČNA SMREKA,6356
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,04,Šumarija Gerovo,78,DUGLAZIJA,152
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,05,Šumarija Gomirje,10,BUKVA OBIČNA,9044
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,05,Šumarija Gomirje,39,OSTALA TVRDA BJELOGORICA,644
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,05,Šumarija Gomirje,60,OBIČNA JELA,4248
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,05,Šumarija Gomirje,61,OBIČNA SMREKA,1356
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,05,Šumarija Gomirje,62,BIJELI-OBIČNI BOR,92
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,06,Šumarija Klana,02,HRAST KITNJAK,73
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,06,Šumarija Klana,04,HRAST CER,58
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,06,Šumarija Klana,10,BUKVA OBIČNA,22861
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,06,Šumarija Klana,39,OSTALA TVRDA BJELOGORICA,84
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,06,Šumarija Klana,60,OBIČNA JELA,2637
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,06,Šumarija Klana,61,OBIČNA SMREKA,2419
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,06,Šumarija Klana,62,BIJELI-OBIČNI BOR,108
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,06,Šumarija Klana,63,CRNI BOR,1468
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,06,Šumarija Klana,70,ARIŠ EVROPSKI,170
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,07,Šumarija Mrkopalj,10,BUKVA OBIČNA,23308
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,07,Šumarija Mrkopalj,19,JAVOR GORSKI,226
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,07,Šumarija Mrkopalj,39,OSTALA TVRDA BJELOGORICA,1001
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,07,Šumarija Mrkopalj,60,OBIČNA JELA,11003
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,07,Šumarija Mrkopalj,61,OBIČNA SMREKA,4523
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,08,Šumarija Prezid,10,BUKVA OBIČNA,19281
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,08,Šumarija Prezid,19,JAVOR GORSKI,285
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,08,Šumarija Prezid,39,OSTALA TVRDA BJELOGORICA,1152
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,08,Šumarija Prezid,60,OBIČNA JELA,8239
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,08,Šumarija Prezid,61,OBIČNA SMREKA,2924
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,09,Šumarija Ravna Gora,10,BUKVA OBIČNA,7812
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,09,Šumarija Ravna Gora,19,JAVOR GORSKI,505
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,09,Šumarija Ravna Gora,39,OSTALA TVRDA BJELOGORICA,53
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,09,Šumarija Ravna Gora,60,OBIČNA JELA,5463
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,09,Šumarija Ravna Gora,61,OBIČNA SMREKA,2849
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,09,Šumarija Ravna Gora,63,CRNI BOR,3
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,10,Šumarija Rijeka,04,HRAST CER,725
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,10,Šumarija Rijeka,10,BUKVA OBIČNA,17018
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,10,Šumarija Rijeka,19,JAVOR GORSKI,535
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,10,Šumarija Rijeka,39,OSTALA TVRDA BJELOGORICA,555
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,10,Šumarija Rijeka,60,OBIČNA JELA,702
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,10,Šumarija Rijeka,63,CRNI BOR,5008
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,11,Šumarija Skrad,02,HRAST KITNJAK,41
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,11,Šumarija Skrad,10,BUKVA OBIČNA,11814
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,11,Šumarija Skrad,19,JAVOR GORSKI,348
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,11,Šumarija Skrad,39,OSTALA TVRDA BJELOGORICA,901
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,11,Šumarija Skrad,60,OBIČNA JELA,3125
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,11,Šumarija Skrad,61,OBIČNA SMREKA,2849
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,11,Šumarija Skrad,62,BIJELI-OBIČNI BOR,59
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,11,Šumarija Skrad,63,CRNI BOR,519
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,11,Šumarija Skrad,70,ARIŠ EVROPSKI,14
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,11,Šumarija Skrad,79,OSTALA CRNOGORICA,56
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,12,Šumarija Tršće,10,BUKVA OBIČNA,13468
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,12,Šumarija Tršće,19,JAVOR GORSKI,361
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,12,Šumarija Tršće,39,OSTALA TVRDA BJELOGORICA,644
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,12,Šumarija Tršće,60,OBIČNA JELA,4701
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,12,Šumarija Tršće,61,OBIČNA SMREKA,2338
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,13,Šumarija Vrbovsko,10,BUKVA OBIČNA,16937
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,13,Šumarija Vrbovsko,19,JAVOR GORSKI,751
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,13,Šumarija Vrbovsko,39,OSTALA TVRDA BJELOGORICA,1417
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,13,Šumarija Vrbovsko,60,OBIČNA JELA,11626
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,13,Šumarija Vrbovsko,61,OBIČNA SMREKA,2613
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,13,Šumarija Vrbovsko,63,CRNI BOR,16
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,19,Šumarija Lokve,10,BUKVA OBIČNA,20569
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,19,Šumarija Lokve,19,JAVOR GORSKI,215
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,19,Šumarija Lokve,39,OSTALA TVRDA BJELOGORICA,986
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,19,Šumarija Lokve,60,OBIČNA JELA,4244
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,19,Šumarija Lokve,61,OBIČNA SMREKA,1576
2015,11,UPRAVA ŠUMA PODRUŽNICA DELNICE,19,Šumarija Lokve,63,CRNI BOR,46
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,01,Šumarija Crikvenica,10,BUKVA OBIČNA,14949
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,01,Šumarija Crikvenica,17,GRAB CRNI,563
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,01,Šumarija Crikvenica,19,JAVOR GORSKI,13
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,01,Šumarija Crikvenica,39,OSTALA TVRDA BJELOGORICA,106
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,01,Šumarija Crikvenica,60,OBIČNA JELA,5740
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,01,Šumarija Crikvenica,63,CRNI BOR,1887
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,03,Šumarija Krasno,10,BUKVA OBIČNA,33482
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,03,Šumarija Krasno,39,OSTALA TVRDA BJELOGORICA,1
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,03,Šumarija Krasno,60,OBIČNA JELA,20981
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,03,Šumarija Krasno,61,OBIČNA SMREKA,6321
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,04,Šumarija Krk,05,HRAST MEDUNAC,1431
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,04,Šumarija Krk,14,JASEN CRNI,74
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,04,Šumarija Krk,18,BJELOGRABIĆ,141
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,05,Šumarija Novi Vinodolski,10,BUKVA OBIČNA,42328
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,05,Šumarija Novi Vinodolski,19,JAVOR GORSKI,401
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,05,Šumarija Novi Vinodolski,39,OSTALA TVRDA BJELOGORICA,278
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,05,Šumarija Novi Vinodolski,60,OBIČNA JELA,13645
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,05,Šumarija Novi Vinodolski,61,OBIČNA SMREKA,459
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,06,Šumarija Pag,06,HRAST ČESMINA,7
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,06,Šumarija Pag,63,CRNI BOR,20
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,06,Šumarija Pag,64,ALEPSKI BOR,2642
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,06,Šumarija Pag,65,PRIMORSKI BOR,526
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,06,Šumarija Pag,79,OSTALA CRNOGORICA,187
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,07,Šumarija Rab,06,HRAST ČESMINA,368
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,07,Šumarija Rab,39,OSTALA TVRDA BJELOGORICA,20
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,07,Šumarija Rab,63,CRNI BOR,597
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,07,Šumarija Rab,64,ALEPSKI BOR,1113
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,07,Šumarija Rab,65,PRIMORSKI BOR,660
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,08,Šumarija Senj,02,HRAST KITNJAK,79
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,08,Šumarija Senj,10,BUKVA OBIČNA,33213
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,08,Šumarija Senj,16,GRAB OBIČNI,10
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,08,Šumarija Senj,19,JAVOR GORSKI,299
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,08,Šumarija Senj,21,JAVOR GLUHAĆ,174
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,08,Šumarija Senj,39,OSTALA TVRDA BJELOGORICA,136
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,08,Šumarija Senj,60,OBIČNA JELA,1766
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,08,Šumarija Senj,61,OBIČNA SMREKA,68
2015,12,UPRAVA ŠUMA PODRUŽNICA SENJ,08,Šumarija Senj,63,CRNI BOR,1295
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,01,Šumarija Brinje,10,BUKVA OBIČNA,38745
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,01,Šumarija Brinje,16,GRAB OBIČNI,1889
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,01,Šumarija Brinje,19,JAVOR GORSKI,671
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,01,Šumarija Brinje,21,JAVOR GLUHAĆ,1628
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,01,Šumarija Brinje,39,OSTALA TVRDA BJELOGORICA,1844
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,01,Šumarija Brinje,60,OBIČNA JELA,24900
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,01,Šumarija Brinje,61,OBIČNA SMREKA,92
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,01,Šumarija Brinje,62,BIJELI-OBIČNI BOR,4
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,01,Šumarija Brinje,63,CRNI BOR,222
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,02,Šumarija Donji Lapac,02,HRAST KITNJAK,243
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,02,Šumarija Donji Lapac,04,HRAST CER,3606
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,02,Šumarija Donji Lapac,05,HRAST MEDUNAC,55
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,02,Šumarija Donji Lapac,10,BUKVA OBIČNA,64692
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,02,Šumarija Donji Lapac,14,JASEN CRNI,351
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,02,Šumarija Donji Lapac,16,GRAB OBIČNI,1483
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,02,Šumarija Donji Lapac,17,GRAB CRNI,573
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,02,Šumarija Donji Lapac,19,JAVOR GORSKI,2980
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,02,Šumarija Donji Lapac,21,JAVOR GLUHAĆ,1975
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,02,Šumarija Donji Lapac,39,OSTALA TVRDA BJELOGORICA,1329
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,02,Šumarija Donji Lapac,60,OBIČNA JELA,691
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,02,Šumarija Donji Lapac,61,OBIČNA SMREKA,74
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,02,Šumarija Donji Lapac,99,OSTALE VRSTE,6
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,03,Šumarija Gospić,02,HRAST KITNJAK,1968
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,03,Šumarija Gospić,04,HRAST CER,41
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,03,Šumarija Gospić,10,BUKVA OBIČNA,64453
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,03,Šumarija Gospić,16,GRAB OBIČNI,9855
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,03,Šumarija Gospić,17,GRAB CRNI,805
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,03,Šumarija Gospić,19,JAVOR GORSKI,686
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,03,Šumarija Gospić,21,JAVOR GLUHAĆ,2893
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,03,Šumarija Gospić,39,OSTALA TVRDA BJELOGORICA,8051
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,03,Šumarija Gospić,45,BREZA OBIČNA,95
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,03,Šumarija Gospić,60,OBIČNA JELA,537
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,03,Šumarija Gospić,61,OBIČNA SMREKA,1843
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,03,Šumarija Gospić,62,BIJELI-OBIČNI BOR,82
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,03,Šumarija Gospić,63,CRNI BOR,2715
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,03,Šumarija Gospić,67,AMERIČKI BOROVAC,201
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,04,Šumarija Gračac,10,BUKVA OBIČNA,120294
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,04,Šumarija Gračac,16,GRAB OBIČNI,152
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,04,Šumarija Gračac,19,JAVOR GORSKI,1494
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,04,Šumarija Gračac,21,JAVOR GLUHAĆ,2958
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,04,Šumarija Gračac,39,OSTALA TVRDA BJELOGORICA,7070
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,04,Šumarija Gračac,60,OBIČNA JELA,4194
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,04,Šumarija Gračac,62,BIJELI-OBIČNI BOR,950
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,04,Šumarija Gračac,63,CRNI BOR,1065
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,04,Šumarija Gračac,79,OSTALA CRNOGORICA,160
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,05,Šumarija Karlobag,10,BUKVA OBIČNA,24591
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,05,Šumarija Karlobag,19,JAVOR GORSKI,616
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,05,Šumarija Karlobag,39,OSTALA TVRDA BJELOGORICA,395
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,05,Šumarija Karlobag,60,OBIČNA JELA,4300
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,05,Šumarija Karlobag,61,OBIČNA SMREKA,438
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,05,Šumarija Karlobag,63,CRNI BOR,24
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,05,Šumarija Karlobag,65,PRIMORSKI BOR,21
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,06,Šumarija Otočac,02,HRAST KITNJAK,1047
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,06,Šumarija Otočac,10,BUKVA OBIČNA,35830
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,06,Šumarija Otočac,16,GRAB OBIČNI,3555
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,06,Šumarija Otočac,19,JAVOR GORSKI,271
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,06,Šumarija Otočac,21,JAVOR GLUHAĆ,825
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,06,Šumarija Otočac,39,OSTALA TVRDA BJELOGORICA,4204
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,06,Šumarija Otočac,60,OBIČNA JELA,26320
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,07,Šumarija Perušić,02,HRAST KITNJAK,2321
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,07,Šumarija Perušić,10,BUKVA OBIČNA,47904
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,07,Šumarija Perušić,16,GRAB OBIČNI,2201
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,07,Šumarija Perušić,17,GRAB CRNI,2004
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,07,Šumarija Perušić,19,JAVOR GORSKI,845
